,0,1
0,11.315936404155519,11.687881076
1,18.11705168095552,11.687881076
2,18.11705168095552,14.627881076
3,14.111408404155519,14.627881076
4,14.111408404155519,18.096681076
5,17.991720215355517,18.096681076
6,17.991720215355517,20.974201076
7,11.315936404155519,20.974201076
8,11.315936404155519,11.687881076
